matchId,gameDuration,visionScore,wardsBought,consumablesPurchased,damageDealtToChampions,totalHealing,timeSpentDead,ccTimeDealt,minionKills,totalGold,championLevel,summonerLevel,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,firstBaron,baronKills,firstDragon,dragonKills,firstInhibitor,inhibitorKills,firstTower,towerKills,damageToObjectives,firstBlood,championKills,firstRiftHerald,riftHeraldKills,champion1,champion2,champion3,champion4,champion5,enemyChampion1,enemyChampion2,enemyChampion3,enemyChampion4,enemyChampion5,1ban1,1ban2,1ban3,1ban4,1ban5,2ban1,2ban2,2ban3,2ban4,2ban5,teamId,win
OC1_461109203,2381,128,0,6,142934,83739,1126,775,733,78141,89,193,788,318,305,78,40,27,True,2,False,1,True,3,False,9,77881,True,42,False,0,107,19,84,81,25,82,131,7,51,80,89,235,122,26,83,517,117,112,75,887,200,True
OC1_461109203,2381,199,8,20,152085,54557,1522,452,717,67949,83,469,448,301,226,67,23,37,False,0,True,4,False,0,True,6,62496,False,34,False,0,82,131,7,51,80,107,19,84,81,25,89,235,122,26,83,517,117,112,75,887,100,False
OC1_458574391,1647,147,9,17,74963,26007,500,1802,569,56070,73,1251,314,331,293,45,18,28,False,0,True,2,True,3,True,11,59861,False,33,True,1,75,9,5,21,99,17,121,238,202,117,2,245,82,875,8,360,143,875,35,80,200,True
OC1_458574391,1647,85,12,19,63723,20361,943,1164,480,42268,64,697,365,242,174,90,14,30,False,0,False,2,False,0,False,0,15766,True,19,False,0,17,121,238,202,117,75,9,5,21,99,2,245,82,875,8,360,143,875,35,80,100,False
OC1_486843232,2041,173,17,24,128838,33953,1011,2276,671,71163,84,650,686,367,292,64,40,32,True,2,True,4,False,1,True,9,109062,True,43,True,1,777,91,31,222,89,876,120,39,236,43,59,523,23,157,99,75,35,7,51,53,100,True
OC1_486843232,2041,159,9,30,127519,41135,1383,1131,702,63195,78,472,858,149,316,81,43,25,False,0,False,1,True,1,False,5,42352,False,31,False,0,876,120,39,236,43,777,91,31,222,89,59,523,23,157,99,75,35,7,51,53,200,False
OC1_486427705,1834,129,14,27,100165,15238,678,722,513,59800,74,565,527,357,314,78,26,20,False,0,True,3,True,2,True,9,70298,False,47,True,2,80,131,103,115,99,86,28,238,202,711,11,350,777,203,25,67,39,17,166,106,200,True
OC1_486427705,1834,153,9,13,64395,15838,1223,956,504,47221,66,430,661,230,265,74,28,27,False,0,False,1,False,0,False,1,18221,True,23,False,0,86,28,238,202,711,80,131,103,115,99,11,350,777,203,25,67,39,17,166,106,100,False
OC1_486455580,1793,92,5,15,83688,16614,560,1738,577,61644,77,455,514,232,307,55,36,22,True,1,True,4,True,3,False,11,69378,False,40,False,0,98,33,103,166,92,17,141,777,81,235,122,51,245,147,39,25,420,35,31,18,200,True
OC1_486455580,1793,87,2,9,70777,20848,1149,1037,567,52479,70,1046,625,212,110,90,19,30,False,0,False,1,False,0,True,4,28074,True,23,False,0,17,141,777,81,235,98,33,103,166,92,122,51,245,147,39,25,420,35,31,18,100,False
OC1_486424275,1652,87,6,13,80428,28966,445,911,515,57390,74,1058,666,207,289,44,28,19,True,1,False,2,True,2,True,10,66572,True,33,True,1,31,141,157,81,63,777,59,103,21,75,105,25,11,711,54,89,23,234,67,39,100,True
OC1_486424275,1652,98,7,13,63853,12846,946,760,534,42660,67,988,454,196,206,57,19,16,False,0,True,1,False,0,False,1,11232,False,15,False,0,777,59,103,21,75,31,141,157,81,63,105,25,11,711,54,89,23,234,67,39,200,False
OC1_486423784,2169,158,11,17,155677,25469,1108,1240,678,78204,85,638,527,180,287,36,28,36,True,1,True,3,False,2,False,9,54738,True,58,False,0,122,245,80,21,99,875,121,82,81,25,67,31,711,64,53,5,133,157,711,50,200,True
OC1_486423784,2169,122,7,14,116173,24346,1834,1015,582,68938,80,615,703,296,205,80,39,28,False,0,False,2,True,3,True,8,83842,False,39,True,1,875,121,82,81,25,122,245,80,21,99,67,31,711,64,53,5,133,157,711,50,100,False
OC1_485894015,2232,185,9,16,148780,36593,1210,1092,669,75615,86,442,358,262,299,75,27,38,True,2,False,2,True,4,True,11,97296,False,46,False,1,6,254,103,18,44,24,876,84,81,32,875,420,51,121,16,23,157,61,141,517,200,True
OC1_485894015,2232,147,8,13,125901,34731,1455,708,726,62370,83,1131,766,309,277,84,29,36,False,0,True,3,False,0,False,1,25479,True,30,True,1,24,876,84,81,32,6,254,103,18,44,875,420,51,121,16,23,157,61,141,517,100,False
OC1_485862532,1777,148,6,20,87122,20491,448,667,516,57996,74,726,593,188,283,76,24,19,True,1,False,3,True,4,True,11,79370,False,39,True,2,98,121,142,236,99,875,19,1,81,34,420,166,82,53,25,32,18,39,75,166,100,True
OC1_485862532,1777,115,9,15,54739,16396,1036,1091,517,43516,67,981,640,113,163,52,19,29,False,0,True,1,False,0,False,1,12580,True,14,False,0,875,19,1,81,34,98,121,142,236,99,420,166,82,53,25,32,18,39,75,166,200,False
OC1_485860604,1570,106,9,14,90615,16656,539,770,453,52275,68,990,424,295,211,38,20,32,False,0,True,3,True,2,True,9,52133,True,35,True,1,133,64,131,51,25,6,28,23,202,99,10,143,122,238,136,11,420,53,1,18,100,True
OC1_485860604,1570,87,7,14,58966,18535,860,926,476,44293,62,973,504,193,284,44,26,16,False,0,False,0,False,0,False,2,23915,False,23,False,1,6,28,23,202,99,133,64,131,51,25,10,143,122,238,136,11,420,53,1,18,200,False
OC1_485799391,1280,78,6,24,53900,11510,326,1435,455,45221,61,706,476,222,161,100,13,21,False,0,False,1,True,2,True,8,51271,False,27,True,2,164,121,34,523,161,6,32,38,236,99,555,39,223,238,22,59,63,29,10,104,100,True
OC1_485799391,1280,47,7,24,36007,6267,638,482,339,32322,53,416,152,144,203,79,22,15,False,0,True,2,False,0,False,0,9934,True,15,False,0,6,32,38,236,99,164,121,34,523,161,555,39,223,238,22,59,63,29,10,104,200,False
OC1_476395896,1724,144,7,15,61452,29835,284,1112,465,49253,69,872,403,158,329,35,31,17,True,1,False,2,True,1,False,9,63502,False,20,False,1,86,19,69,22,161,122,141,147,145,143,5,115,238,17,89,25,166,360,420,11,200,True
OC1_476395896,1724,104,11,23,54719,19768,582,563,492,43444,62,746,364,267,179,29,25,15,False,0,True,2,False,0,True,2,40244,True,12,True,1,122,141,147,145,143,86,19,69,22,161,5,115,238,17,89,25,166,360,420,11,100,False
OC1_468864390,1799,120,11,25,88191,38606,467,892,587,58565,73,815,366,168,237,42,31,20,False,0,True,4,True,2,True,9,62065,False,35,True,1,36,131,104,21,53,62,33,34,145,101,59,18,555,67,64,39,555,360,157,55,100,True
OC1_468864390,1799,97,9,24,74015,11899,1175,1845,561,46091,69,850,346,197,221,160,32,22,False,0,False,0,False,0,False,1,11068,True,17,False,0,62,33,34,145,101,36,131,104,21,53,59,18,555,67,64,39,555,360,157,55,200,False
OC1_468862059,1472,98,3,9,55398,24455,414,517,474,50352,65,1005,483,286,264,51,11,29,False,0,False,3,False,0,True,5,41019,False,35,True,1,133,64,7,157,235,54,19,166,96,99,105,875,36,101,360,517,131,5,67,89,200,True
OC1_468862059,1472,89,10,14,44428,13558,766,837,363,35408,56,817,242,84,235,52,20,14,False,0,True,1,False,0,False,0,14047,True,17,False,0,54,19,166,96,99,133,64,7,157,235,105,875,36,101,360,517,131,5,67,89,100,False
OC1_467727149,1194,60,5,9,54366,21386,259,791,362,36502,55,723,305,193,152,36,15,19,False,0,False,1,False,0,True,3,27436,True,26,True,1,74,235,7,202,266,36,19,236,110,412,114,55,33,-1,89,234,238,67,50,143,100,True
OC1_467727149,1194,57,2,11,32466,14094,596,804,326,29177,50,378,262,50,124,21,18,12,False,0,True,1,False,0,False,0,8724,False,11,False,0,36,19,236,110,412,74,235,7,202,266,114,55,33,-1,89,234,238,67,50,143,200,False
OC1_460598606,1695,140,7,13,74494,29688,426,968,490,51336,69,1248,685,163,192,43,16,30,False,0,False,2,True,1,True,7,41755,True,31,False,0,6,28,59,236,235,58,245,157,81,147,101,18,141,5,875,555,131,143,122,203,100,True
OC1_460598606,1695,88,9,22,66283,23165,898,767,531,45857,65,570,615,141,286,32,30,19,True,1,True,2,False,0,False,4,41726,False,15,True,1,58,245,157,81,147,6,28,59,236,235,101,18,141,5,875,555,131,143,122,203,200,False
OC1_460586505,1398,104,7,20,60944,34463,200,651,465,43534,64,447,280,207,125,36,22,13,False,0,True,2,False,0,True,4,33839,True,27,True,1,58,5,84,18,16,887,36,777,22,80,122,11,234,555,157,-1,131,143,350,122,100,True
OC1_460586505,1398,68,4,14,44506,20805,662,831,487,32305,58,982,352,132,137,41,11,25,False,0,False,1,False,0,False,0,12032,False,7,False,0,887,36,777,22,80,58,5,84,18,16,122,11,234,555,157,-1,131,143,350,122,200,False
OC1_460522928,1977,125,2,17,123911,34451,1060,701,427,57595,74,1012,461,405,367,45,39,23,True,1,True,3,True,1,True,7,56931,False,35,False,0,106,102,26,18,99,875,19,56,222,25,64,238,360,150,84,238,6,235,89,141,200,True
OC1_460522928,1977,141,5,9,104424,45316,1174,1291,499,58787,73,464,365,190,176,65,34,26,False,0,False,2,False,0,False,5,41856,True,37,True,1,875,19,56,222,25,106,102,26,18,99,64,238,360,150,84,238,6,235,89,141,100,False
OC1_460473649,2105,150,4,10,137232,41868,1497,1572,569,71030,83,364,512,397,277,80,42,24,False,0,True,4,True,1,True,8,64797,True,59,True,1,6,106,84,21,147,86,28,238,202,25,107,120,201,90,420,420,5,53,63,518,100,True
OC1_460473649,2105,160,9,13,135710,25887,1974,967,585,66657,79,578,793,255,323,82,44,28,False,0,False,1,False,0,False,5,26973,False,41,False,0,86,28,238,202,25,6,106,84,21,147,107,120,201,90,420,420,5,53,63,518,200,False
OC1_460471661,1376,65,7,11,73902,27235,387,631,398,48912,61,873,290,215,214,157,15,23,True,1,False,3,True,2,True,9,72669,True,34,True,2,122,77,38,21,223,31,141,147,81,50,238,25,777,56,360,420,25,55,107,11,100,True
OC1_460471661,1376,27,5,14,51584,18619,664,754,298,33987,54,671,403,141,155,35,28,15,False,0,True,1,False,0,False,0,8385,False,15,False,0,31,141,147,81,50,122,77,38,21,223,238,25,777,56,360,420,25,55,107,11,200,False
OC1_460428616,1881,160,8,20,121953,26289,1195,1399,522,66920,77,461,401,409,202,59,31,16,True,1,True,3,True,1,True,9,78568,True,49,True,1,6,5,131,107,53,62,11,84,236,89,25,16,19,7,420,141,51,122,36,22,100,True
OC1_460428616,1881,94,10,26,92732,39053,1341,383,504,58800,73,653,397,141,245,72,21,35,False,0,False,1,False,0,False,3,36390,False,42,False,0,62,11,84,236,89,6,5,131,107,53,25,16,19,7,420,141,51,122,36,22,200,False
OC1_448526064,2124,189,6,16,131856,29247,1383,1333,550,66920,82,589,514,250,252,59,40,26,True,1,True,4,False,1,False,6,66981,False,43,False,0,89,111,777,67,63,875,59,38,360,40,157,234,555,86,104,51,84,106,56,22,200,True
OC1_448526064,2124,163,7,24,104060,36527,1472,1235,571,63307,76,243,484,191,219,100,39,16,False,0,False,0,True,1,True,7,24943,True,37,False,0,875,59,38,360,40,89,111,777,67,63,157,234,555,86,104,51,84,106,56,22,100,False
OC1_448513283,1590,79,1,7,94721,23239,660,2083,480,53310,69,365,382,235,178,47,31,16,False,0,True,3,True,1,True,8,48953,True,39,True,1,98,31,875,119,143,86,141,58,110,99,51,25,56,122,777,11,777,412,17,202,100,True
OC1_448513283,1590,58,9,16,77054,24318,1054,1015,490,43999,67,294,312,134,327,44,18,28,False,0,False,0,False,0,False,2,9992,False,20,False,0,86,141,58,110,99,98,31,875,119,143,51,25,56,122,777,11,777,412,17,202,200,False
OC1_448511316,1131,71,7,11,48656,12306,308,410,341,38820,57,860,508,143,214,18,22,13,False,0,False,2,False,0,True,4,41026,True,28,False,1,24,30,875,143,18,223,245,238,360,99,86,84,91,234,63,105,11,56,51,89,100,True
OC1_448511316,1131,67,7,17,38547,9919,550,557,320,30378,51,628,231,83,179,20,25,11,False,0,True,1,False,0,False,0,16311,False,16,True,1,223,245,238,360,99,24,30,875,143,18,86,84,91,234,63,105,11,56,51,89,200,False
OC1_448469533,1193,53,4,13,64850,28394,351,682,409,45083,60,326,466,178,152,24,15,21,False,0,True,2,True,1,True,9,43375,False,32,True,1,777,82,203,29,350,10,5,875,18,12,89,25,238,38,68,25,51,56,84,89,200,True
OC1_448469533,1193,48,6,11,43793,16732,754,753,373,32967,51,805,153,122,105,24,13,24,False,0,False,1,False,0,False,0,9304,True,16,False,0,10,5,875,18,12,777,82,203,29,350,89,25,238,38,68,25,51,56,84,89,100,False
OC1_448487290,1219,50,4,11,61593,17890,217,761,435,44242,60,660,355,94,171,29,21,15,False,0,True,2,False,0,True,5,43216,False,36,False,1,266,56,131,360,111,82,141,238,29,117,875,51,517,25,18,35,89,25,33,122,200,True
OC1_448487290,1219,68,6,17,35625,12549,738,581,373,32035,52,1068,252,148,133,27,16,22,False,0,False,0,False,0,False,1,17303,True,11,True,1,82,141,238,29,117,266,56,131,360,111,875,51,517,25,18,35,89,25,33,122,100,False
OC1_448429953,2015,173,8,14,155118,45380,1311,1461,542,73631,85,555,485,341,277,85,23,36,True,1,True,3,True,2,False,9,69598,False,59,True,1,106,9,777,51,101,82,56,10,360,50,1,145,24,25,64,18,122,115,104,36,100,True
OC1_448429953,2015,116,4,20,114175,45784,1893,1107,595,63174,77,585,430,181,260,60,34,20,False,0,False,2,False,0,True,6,44621,True,41,False,1,82,56,10,360,50,106,9,777,51,101,1,145,24,25,64,18,122,115,104,36,200,False
OC1_448436343,2355,127,7,14,120043,27140,1103,2024,659,67301,82,513,687,304,302,64,29,47,False,0,False,3,True,1,True,7,58453,True,36,True,1,516,72,63,360,57,75,245,157,22,111,77,25,51,114,18,122,429,875,80,64,100,True
OC1_448436343,2355,205,7,18,112035,30079,1335,1814,661,65617,81,352,636,216,356,44,39,27,True,1,True,3,False,0,False,5,46424,False,31,False,0,75,245,157,22,111,516,72,63,360,57,77,25,51,114,18,122,429,875,80,64,200,False
OC1_448032120,1899,137,5,13,97642,50103,1221,1096,540,60008,74,476,428,223,295,52,16,38,True,1,False,2,False,1,True,8,59810,False,36,True,1,48,517,80,18,412,75,107,3,22,99,11,234,131,157,122,25,131,145,8,122,200,True
OC1_448032120,1899,105,3,9,124037,18456,1126,2423,447,54999,70,408,557,203,302,50,39,19,False,0,True,1,True,1,False,6,35959,True,35,False,0,75,107,3,22,99,48,517,80,18,412,11,234,131,157,122,25,131,145,8,122,100,False
OC1_447801674,1780,155,17,22,80340,32177,555,553,581,53112,73,308,602,261,264,54,23,33,True,1,True,4,True,2,True,9,71944,True,23,True,1,74,121,39,202,37,875,120,238,145,267,99,19,18,157,81,9,235,777,112,2,200,True
OC1_447801674,1780,107,4,17,53777,27657,651,885,585,47160,68,677,378,179,268,35,36,17,False,0,False,0,False,0,False,2,13181,False,18,False,0,875,120,238,145,267,74,121,39,202,37,99,19,18,157,81,9,235,777,112,2,100,False
OC1_447747483,2313,139,4,17,129429,59713,1576,1150,723,80085,88,248,534,324,209,161,41,26,True,1,False,3,False,1,True,9,79892,True,47,False,0,6,120,84,96,555,875,104,101,236,235,56,777,2,157,122,55,89,18,777,121,200,True
OC1_447747483,2313,175,7,12,155163,33892,1656,1212,682,70856,83,787,494,245,204,115,26,41,False,0,True,3,True,1,False,7,59193,False,43,True,2,875,104,101,236,235,6,120,84,96,555,56,777,2,157,122,55,89,18,777,121,100,False
OC1_447743720,2400,112,4,15,111111,45676,755,1449,671,72407,87,266,483,387,285,50,28,38,True,2,False,2,True,1,False,7,72500,False,39,True,1,18,64,161,86,235,875,131,119,81,43,99,6,555,238,121,518,360,35,122,555,200,True
OC1_447743720,2400,186,8,13,109774,31025,1524,889,717,66122,81,364,776,257,315,86,22,34,False,0,True,4,False,1,True,7,91280,True,23,False,1,875,131,119,81,43,18,64,161,86,235,99,6,555,238,121,518,360,35,122,555,100,False
OC1_447507459,1374,93,6,18,53302,28919,222,1486,430,47567,62,635,291,313,275,62,26,15,False,0,True,2,True,1,True,10,49920,True,34,True,1,31,68,103,202,267,887,33,112,203,143,36,131,11,25,77,56,50,89,131,25,100,True
OC1_447507459,1374,56,10,17,46311,15115,860,873,402,32834,54,758,257,129,227,59,25,18,False,0,False,0,False,0,False,2,9228,False,8,False,0,887,33,112,203,143,31,68,103,202,267,36,131,11,25,77,56,50,89,131,25,200,False
OC1_447524344,1893,117,2,11,96564,26600,521,895,586,60552,78,639,511,165,208,106,18,30,True,2,False,0,True,1,False,7,70853,False,31,False,1,17,11,777,202,99,75,68,39,18,350,235,54,50,117,85,56,104,82,147,235,200,True
OC1_447524344,1893,126,4,12,69291,32341,916,670,665,55985,70,437,487,299,328,35,35,16,False,0,True,4,False,0,True,6,53439,True,21,True,1,75,68,39,18,350,17,11,777,202,99,235,54,50,117,85,56,104,82,147,235,100,False
OC1_447502183,1575,87,4,13,107921,30044,683,952,536,58418,73,759,422,199,236,41,26,17,False,0,False,2,True,2,True,11,49110,True,44,False,0,223,107,112,110,63,36,25,875,119,235,887,777,104,56,67,64,81,89,238,420,100,True
OC1_447502183,1575,86,7,14,68289,31415,1233,1499,529,47464,67,775,385,306,169,41,26,19,False,0,True,2,False,0,False,0,19167,False,21,False,0,36,25,875,119,235,223,107,112,110,63,887,777,104,56,67,64,81,89,238,420,200,False
OC1_447459098,2129,151,9,16,142661,78251,564,1487,581,65111,78,535,738,350,296,98,31,28,True,1,True,3,True,3,True,11,81068,True,36,False,0,101,5,41,27,16,98,36,115,145,235,89,25,157,8,777,90,18,51,103,887,100,True
OC1_447459098,2129,71,2,13,113623,48638,1077,1888,617,56150,75,704,646,298,261,45,39,26,False,0,False,1,False,0,False,1,4882,False,23,True,1,98,36,115,145,235,101,5,41,27,16,89,25,157,8,777,90,18,51,103,887,200,False
OC1_447485518,1215,68,3,10,58780,12390,316,673,369,42426,59,615,581,111,157,52,23,8,False,0,True,2,False,0,True,6,29681,False,34,False,0,875,28,101,202,3,518,11,517,67,37,777,25,51,18,887,-1,157,122,21,35,100,True
OC1_447485518,1215,62,4,15,38064,12013,862,297,317,31947,52,419,229,78,169,22,20,14,False,0,False,0,False,0,False,0,6698,True,12,False,0,518,11,517,67,37,875,28,101,202,3,777,25,51,18,887,-1,157,122,21,35,200,False
OC1_444056691,2013,139,5,10,94728,31836,915,1222,578,64744,79,656,393,317,306,157,36,27,True,1,True,4,True,1,True,9,72038,True,38,False,0,86,35,80,21,63,107,6,99,18,89,38,145,67,157,10,56,104,11,122,157,200,True
OC1_444056691,2013,186,28,37,89921,17633,1038,1020,594,57548,73,873,355,248,342,52,30,21,False,0,False,1,False,0,False,4,22095,False,28,False,0,107,6,99,18,89,86,35,80,21,63,38,145,67,157,10,56,104,11,122,157,100,False
OC1_443607666,2513,182,12,21,128993,63844,1258,1342,822,81854,90,1218,1054,340,428,89,21,47,False,1,True,4,True,3,True,9,102269,True,50,True,2,75,121,84,236,26,23,17,234,15,99,114,360,238,51,25,92,222,106,34,145,200,True
OC1_443607666,2513,182,11,20,150562,38273,1802,1329,888,75401,87,977,552,300,495,157,44,27,True,1,False,3,False,0,False,5,62930,False,29,False,0,23,17,234,15,99,75,121,84,236,26,114,360,238,51,25,92,222,106,34,145,100,False
OC1_443614042,1622,92,7,16,68063,42476,433,408,593,54494,71,900,607,237,370,60,18,27,False,0,False,3,True,2,True,10,68351,False,33,True,2,92,24,84,236,350,114,254,115,202,89,106,141,111,238,51,54,157,67,131,19,200,True
OC1_443614042,1622,103,13,24,53142,14578,973,838,569,43259,64,564,417,102,223,32,31,16,False,0,True,1,False,0,False,4,29586,True,14,False,0,114,254,115,202,89,92,24,84,236,350,106,141,111,238,51,54,157,67,131,19,100,False
OC1_446347447,1341,83,6,10,53418,22670,298,758,449,44925,62,750,452,202,237,32,15,28,False,0,False,2,True,1,True,6,51757,False,24,True,2,83,25,777,119,99,887,64,161,498,111,412,11,81,39,157,105,6,236,63,51,100,True
OC1_446347447,1341,68,6,15,38120,10967,601,733,463,35877,58,468,342,197,209,37,15,24,False,0,True,1,False,0,False,1,18400,True,14,False,0,887,64,161,498,111,83,25,777,119,99,412,11,81,39,157,105,6,236,63,51,200,False
OC1_445808208,2288,177,3,12,130557,44881,1345,1338,696,79698,90,1026,463,494,316,126,28,45,True,2,True,3,True,2,True,10,101002,False,52,True,1,887,106,38,21,45,8,60,84,110,25,6,18,238,28,360,555,50,120,101,82,200,True
OC1_445808208,2288,141,8,32,126938,46716,1834,716,750,68570,84,871,696,335,315,212,41,28,False,0,False,2,False,0,False,3,31931,True,37,False,0,8,60,84,110,25,887,106,38,21,45,6,18,238,28,360,555,50,120,101,82,100,False
OC1_443525265,1567,110,5,22,77132,27408,537,364,473,58234,71,973,300,272,204,44,19,27,True,1,True,3,True,3,True,11,91994,True,43,False,1,23,141,7,15,25,887,11,45,22,99,427,101,245,238,89,157,131,6,89,36,200,True
OC1_443525265,1567,83,6,14,62078,12073,1101,1179,412,41080,61,1053,258,202,220,54,18,28,False,0,False,0,False,0,False,1,14878,False,20,True,1,887,11,45,22,99,23,141,7,15,25,427,101,245,238,89,157,131,6,89,36,100,False
OC1_440783527,2075,208,7,13,117244,43592,382,2906,642,64860,82,510,469,504,470,51,28,34,False,0,True,4,True,3,False,11,56262,True,44,False,0,14,9,91,202,117,887,56,90,523,83,1,81,25,19,122,20,141,145,6,360,200,True
OC1_440783527,2075,93,9,13,77936,28207,1472,1124,666,49698,73,620,387,269,267,71,19,30,False,0,False,0,False,0,True,2,10138,False,11,False,0,887,56,90,523,83,14,9,91,202,117,1,81,25,19,122,20,141,145,6,360,100,False
OC1_440779477,1541,127,9,19,91700,18713,533,946,437,55223,70,991,451,255,356,54,33,17,True,1,True,3,True,2,True,10,70685,True,45,False,1,238,9,157,45,99,887,56,63,29,117,11,51,777,34,19,141,142,360,35,6,200,True
OC1_440779477,1541,78,7,15,53705,14501,1110,901,395,39890,60,659,242,154,176,57,21,26,False,0,False,0,False,0,False,0,13326,False,18,True,1,887,56,63,29,117,238,9,157,45,99,11,51,777,34,19,141,142,360,35,6,100,False
OC1_440305770,870,37,4,14,28556,11157,116,623,323,30265,48,590,179,140,136,28,15,11,False,0,True,2,False,0,True,3,23835,True,17,False,0,6,203,517,96,99,887,77,245,236,267,122,13,25,875,53,25,157,555,83,84,100,True
OC1_440305770,870,28,4,8,14736,4796,291,300,206,18810,36,878,89,62,79,27,11,12,False,0,False,0,False,0,False,0,514,False,6,False,0,887,77,245,236,267,6,203,517,96,99,122,13,25,875,53,25,157,555,83,84,200,False
OC1_427949764,1213,61,5,16,55655,30299,366,602,414,41346,59,716,317,244,110,35,15,24,False,0,False,1,True,1,True,7,37847,False,26,True,1,83,5,103,222,350,150,30,432,360,61,33,86,266,17,84,111,51,89,121,54,100,True
OC1_427949764,1213,49,5,22,38804,13130,517,862,344,31714,53,748,536,120,136,17,15,22,False,0,True,1,False,0,False,1,11406,True,15,False,0,150,30,432,360,61,83,5,103,222,350,33,86,266,17,84,111,51,89,121,54,200,False
OC1_427505932,2018,149,7,18,132125,39748,1215,1102,681,72072,83,936,663,289,310,90,37,27,False,1,True,4,False,3,False,11,88467,True,49,True,2,164,121,517,222,111,83,64,91,236,25,555,350,24,235,238,141,245,360,53,777,200,True
OC1_427505932,2018,116,11,18,110777,38982,1400,850,513,64079,77,444,551,487,450,49,40,22,True,1,False,1,True,1,True,6,51517,False,37,False,0,83,64,91,236,25,164,121,517,222,111,555,350,24,235,238,141,245,360,53,777,100,False
OC1_427482494,2110,152,6,21,117625,31460,1142,1483,678,64806,81,1099,443,276,280,232,25,36,False,0,False,2,True,1,False,7,49001,False,37,True,1,106,35,63,360,89,48,234,90,145,161,350,24,75,141,25,67,420,111,157,122,100,True
OC1_427482494,2110,140,13,22,106210,58553,1152,1183,702,64333,82,700,621,337,230,49,39,24,True,1,True,2,False,0,True,3,52552,True,32,False,0,48,234,90,145,161,106,35,63,360,89,350,24,75,141,25,67,420,111,157,122,200,False
OC1_466597688,1816,134,9,12,97841,33108,670,1890,491,59936,77,1086,386,254,241,67,37,26,True,1,False,2,True,1,False,8,79876,True,48,True,2,14,31,7,222,53,82,104,91,119,143,67,29,90,350,106,45,33,51,86,74,200,True
OC1_466597688,1816,107,13,19,97072,14524,1441,1097,496,47789,68,1065,352,294,248,56,35,24,False,0,True,2,False,0,True,1,20020,False,21,False,0,82,104,91,119,143,14,31,7,222,53,67,29,90,350,106,45,33,51,86,74,100,False
OC1_464649863,1823,129,6,10,94715,42607,856,920,485,60201,74,757,268,367,192,38,24,26,True,1,False,3,True,1,False,9,65058,False,35,False,0,6,5,91,21,50,36,56,99,145,201,81,62,83,360,19,67,234,53,11,157,200,True
